;timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
22/9/2022 23:26;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_f88b64054d3c474682'}.;Grupo de Hilos 1-47;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_53bb712af43b4fb3b2'}.;Grupo de Hilos 1-26;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_380690952eb14cc38f'}.;Grupo de Hilos 1-20;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_04e03c4a1f2f4a11b7'}.;Grupo de Hilos 1-22;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_37ddaece23564798b5'} established successfully.;Grupo de Hilos 1-45;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_deab4479b499443fa8'}.;Grupo de Hilos 1-27;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_93e6179ad4634881bd'}.;Grupo de Hilos 1-33;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_b0805279f7e34ec495'}.;Grupo de Hilos 1-23;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_d060d953d7324ff2bb'}.;Grupo de Hilos 1-24;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_df7cafec64a747a181'} established successfully.;Grupo de Hilos 1-5;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_60ca52d71a2c4f2cad'}.;Grupo de Hilos 1-14;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_bd401b51764a40f7a1'}.;Grupo de Hilos 1-40;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_6103d3a90d684568a6'}.;Grupo de Hilos 1-3;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_fcc76deee5ff4ce88b'}.;Grupo de Hilos 1-19;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_ac060794852e4e2cb1'}.;Grupo de Hilos 1-12;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_2fb61012299f435a8e'}.;Grupo de Hilos 1-48;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_390a2460175a4d4c9c'}.;Grupo de Hilos 1-34;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_c2c2c9c0373b413698'}.;Grupo de Hilos 1-1;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:26;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_ef91a419dca44a76ad'} disconnected.;Grupo de Hilos 1-8;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_48652c94f7a44f598c'}.;Grupo de Hilos 1-9;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_a711240ba7a44b72b7'}.;Grupo de Hilos 1-7;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:26;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_920bf706866f446f81'}.;Grupo de Hilos 1-43;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_2cd2b601719f404aab'} established successfully.;Grupo de Hilos 1-11;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_225e3249c2ff4f309c'}.;Grupo de Hilos 1-18;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_21e6a0c28f1f402c9b'}.;Grupo de Hilos 1-37;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_c380a4b250d5457a9c'}.;Grupo de Hilos 1-32;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_4eea05bfe8ad4a948c'}.;Grupo de Hilos 1-46;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_bca432ac631f4ddba6'}.;Grupo de Hilos 1-39;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_8b321461b966472f97'}.;Grupo de Hilos 1-2;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_fdcc341d7dbd430a85'}.;Grupo de Hilos 1-41;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_9eaae99228a94183bc'}.;Grupo de Hilos 1-28;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_6b21913c343a46b892'}.;Grupo de Hilos 1-44;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_f88b64054d3c474682'} disconnected.;Grupo de Hilos 1-47;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_86d0bdb6ca24446b80'}.;Grupo de Hilos 1-49;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_3564ee6dba3d483d89'}.;Grupo de Hilos 1-25;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_34df72f5e779474fa2'}.;Grupo de Hilos 1-17;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:27;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_f1edc628feb845f4b3'} established successfully.;Grupo de Hilos 1-29;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_0243fb39a5d44514a1'}.;Grupo de Hilos 1-31;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_45fc9ed318084de78d'}.;Grupo de Hilos 1-13;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_a5a06b8207f84565bf'} established successfully.;Grupo de Hilos 1-42;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_cfaa5c326acc486598'}.;Grupo de Hilos 1-38;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_629d4acd60564a2cb2'}.;Grupo de Hilos 1-35;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_50f62dc8ab8348b199'}.;Grupo de Hilos 1-21;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_53bb712af43b4fb3b2'}.;Grupo de Hilos 1-26;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_093a43f3e2c6481d86'}.;Grupo de Hilos 1-10;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_df7cafec64a747a181'}.;Grupo de Hilos 1-5;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_b0805279f7e34ec495'} disconnected.;Grupo de Hilos 1-23;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_baa45e54f6de4f8394'} established successfully.;Grupo de Hilos 1-50;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:27;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_c8f942f1976d49c19b'}.;Grupo de Hilos 1-6;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_4a122484abc14e8598'}.;Grupo de Hilos 1-16;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_d060d953d7324ff2bb'}.;Grupo de Hilos 1-24;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_1dbc63a66702459ea3'}.;Grupo de Hilos 1-36;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_3d42cdf0dd1e477c83'}.;Grupo de Hilos 1-30;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_225e3249c2ff4f309c'}.;Grupo de Hilos 1-18;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_04e03c4a1f2f4a11b7'}.;Grupo de Hilos 1-22;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_bd401b51764a40f7a1'}.;Grupo de Hilos 1-40;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_6103d3a90d684568a6'}.;Grupo de Hilos 1-3;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_390a2460175a4d4c9c'} disconnected.;Grupo de Hilos 1-34;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_7f972fc050a14adbbb'}.;Grupo de Hilos 1-4;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_c380a4b250d5457a9c'} disconnected.;Grupo de Hilos 1-32;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_37ddaece23564798b5'}.;Grupo de Hilos 1-45;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_93e6179ad4634881bd'}.;Grupo de Hilos 1-33;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_6b21913c343a46b892'}.;Grupo de Hilos 1-44;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_d7bedbac4fbe4751bf'}.;Grupo de Hilos 1-15;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_c2c2c9c0373b413698'} disconnected.;Grupo de Hilos 1-1;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_fcc76deee5ff4ce88b'}.;Grupo de Hilos 1-19;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_a04d35ba394e4617b1'} established successfully.;Grupo de Hilos 1-47;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_0243fb39a5d44514a1'} disconnected.;Grupo de Hilos 1-31;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_2fb61012299f435a8e'}.;Grupo de Hilos 1-48;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_86d0bdb6ca24446b80'} disconnected.;Grupo de Hilos 1-49;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_deab4479b499443fa8'}.;Grupo de Hilos 1-27;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_a711240ba7a44b72b7'}.;Grupo de Hilos 1-7;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_920bf706866f446f81'}.;Grupo de Hilos 1-43;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_2cd2b601719f404aab'}.;Grupo de Hilos 1-11;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_4eea05bfe8ad4a948c'}.;Grupo de Hilos 1-46;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_380690952eb14cc38f'}.;Grupo de Hilos 1-20;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_45fc9ed318084de78d'}.;Grupo de Hilos 1-13;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_fdcc341d7dbd430a85'} disconnected.;Grupo de Hilos 1-41;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:28;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_60ca52d71a2c4f2cad'}.;Grupo de Hilos 1-14;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:28;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_ac060794852e4e2cb1'}.;Grupo de Hilos 1-12;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_21e6a0c28f1f402c9b'} disconnected.;Grupo de Hilos 1-37;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_a5a06b8207f84565bf'}.;Grupo de Hilos 1-42;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_3564ee6dba3d483d89'}.;Grupo de Hilos 1-25;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_093a43f3e2c6481d86'} disconnected.;Grupo de Hilos 1-10;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_fb23e4c13acc4399a4'} established successfully.;Grupo de Hilos 1-8;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_48652c94f7a44f598c'} disconnected.;Grupo de Hilos 1-9;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_629d4acd60564a2cb2'} disconnected.;Grupo de Hilos 1-35;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_1dbc63a66702459ea3'}.;Grupo de Hilos 1-36;;true;;20;55;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_d060d953d7324ff2bb'} disconnected.;Grupo de Hilos 1-24;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_50f62dc8ab8348b199'}.;Grupo de Hilos 1-21;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_f1edc628feb845f4b3'}.;Grupo de Hilos 1-29;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_8b321461b966472f97'} disconnected.;Grupo de Hilos 1-2;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_53bb712af43b4fb3b2'}.;Grupo de Hilos 1-26;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_bca432ac631f4ddba6'}.;Grupo de Hilos 1-39;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_9eaae99228a94183bc'}.;Grupo de Hilos 1-28;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_ffddcaf356a046709e'} established successfully.;Grupo de Hilos 1-32;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_225e3249c2ff4f309c'} disconnected.;Grupo de Hilos 1-18;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_baa45e54f6de4f8394'}.;Grupo de Hilos 1-50;;true;;20;59;50;50;null;1;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_df7cafec64a747a181'}.;Grupo de Hilos 1-5;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:29;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_d9bb9673c00943feb2'} established successfully.;Grupo de Hilos 1-1;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_786fcf1bea804cc8bf'} established successfully.;Grupo de Hilos 1-23;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_34df72f5e779474fa2'}.;Grupo de Hilos 1-17;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_c8f942f1976d49c19b'} disconnected.;Grupo de Hilos 1-6;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_37ddaece23564798b5'}.;Grupo de Hilos 1-45;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_6103d3a90d684568a6'}.;Grupo de Hilos 1-3;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_6b21913c343a46b892'}.;Grupo de Hilos 1-44;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_cfaa5c326acc486598'}.;Grupo de Hilos 1-38;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:29;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_4eea05bfe8ad4a948c'}.;Grupo de Hilos 1-46;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_4a122484abc14e8598'} disconnected.;Grupo de Hilos 1-16;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:29;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_04e03c4a1f2f4a11b7'} disconnected.;Grupo de Hilos 1-22;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_a711240ba7a44b72b7'} disconnected.;Grupo de Hilos 1-7;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_bd401b51764a40f7a1'} disconnected.;Grupo de Hilos 1-40;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_36b968532300490081'} established successfully.;Grupo de Hilos 1-31;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_3d42cdf0dd1e477c83'}.;Grupo de Hilos 1-30;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:30;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_deab4479b499443fa8'}.;Grupo de Hilos 1-27;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_a04d35ba394e4617b1'}.;Grupo de Hilos 1-47;;true;;20;59;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_a5a06b8207f84565bf'}.;Grupo de Hilos 1-42;;true;;20;55;50;50;null;1;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_920bf706866f446f81'} disconnected.;Grupo de Hilos 1-43;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT DisConnect;200;Connection HiveMQTTConnection{clientId='conn_380690952eb14cc38f'} disconnected.;Grupo de Hilos 1-20;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_a6cdf13ef8b94740b4'} established successfully.;Grupo de Hilos 1-34;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_60ca52d71a2c4f2cad'}.;Grupo de Hilos 1-14;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;0;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_fcc76deee5ff4ce88b'}.;Grupo de Hilos 1-19;;true;;20;29;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_9b25415e0c1546dab3'} established successfully.;Grupo de Hilos 1-37;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;3;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_1db841f94258464fa2'} established successfully.;Grupo de Hilos 1-41;;true;;11;0;50;50;null;0;0;0
22/9/2022 23:30;1,66389E+12;1;MQTT Pub Sampler;200;publish successfully for Connection HiveMQTTConnection{clientId='conn_ac060794852e4e2cb1'}.;Grupo de Hilos 1-12;;true;;20;29;50;50;null;1;0;0
22/9/2022 23:30;1,66389E+12;2;MQTT Connect;200;Connection HiveMQTTConnection{clientId='conn_e48e9811592d42a386'} established successfully.;Grupo de Hilos 1-9;;true;;11;0;50;50;null;0;0;0
